Close,High,Low,Open,Volume
^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
928.9400024414062,931.1500244140625,925.9400024414062,930.760009765625,103044800
921.5599975585938,926.780029296875,921.1699829101562,926.780029296875,95816400
919.780029296875,923.72998046875,916.7000122070312,921.2999877929688,91961600
916.9299926757812,922.3400268554688,916.3499755859375,920.1199951171875,142947600
914.9199829101562,918.4299926757812,913.469970703125,916.739990234375,103410800
915.2100219726562,919.2899780273438,913.1699829101562,915.9600219726562,104767800
913.530029296875,914.7899780273438,910.7999877929688,914.6500244140625,91027200
920.9099731445312,920.9099731445312,912.7899780273438,912.8099975585938,118586800
921.9600219726562,925.1500244140625,920.52001953125,921.1300048828125,104667000
922.030029296875,926.6699829101562,922.030029296875,923.1199951171875,62687000
924.3699951171875,925.9600219726562,923.2899780273438,923.510009765625,65837000
924.239990234375,927.030029296875,923.219970703125,924.8800048828125,70688800
923.1500244140625,926.6900024414062,920.8699951171875,924.5900268554688,106864000
922.6199951171875,925.9000244140625,920.9099731445312,924.6300048828125,108695200
923.02001953125,924.7899780273438,920.8699951171875,922.530029296875,85188800
923.1300048828125,924.72998046875,921.4000244140625,921.5700073242188,80620000
921.9400024414062,925.02001953125,921.1400146484375,921.6799926757812,100738400
925.1099853515625,926.0499877929688,922.510009765625,922.6400146484375,97693200
926.0900268554688,928.9099731445312,924.5700073242188,924.6699829101562,91571600
928.47998046875,928.47998046875,924.7000122070312,926.489990234375,104626800
932.8300170898438,932.8300170898438,928.5700073242188,928.5700073242188,129960400
932.97998046875,934.1900024414062,930.8200073242188,932.5900268554688,161885800
926.969970703125,934.530029296875,924.9199829101562,933.2899780273438,93896800
926.6300048828125,930.27001953125,923.25,927.2899780273438,97368800
928.22998046875,929.4000244140625,926.260009765625,926.6300048828125,75666800
931.1699829101562,931.1699829101562,926.510009765625,927.9000244140625,129783200
941.6699829101562,941.6699829101562,931.9199829101562,931.9199829101562,155759000
941.0599975585938,943.7100219726562,936.75,941.6400146484375,129563200
